26691812|48.9351403|2.4258354|Le Bourget
26691814|48.4893432|-2.7933133|Ploufragan
26691817|48.6599676|6.1724618|Vandœuvre-lès-Nancy
26691819|48.9748938|1.7109449|Mantes-la-Ville
26691820|48.3503362|-1.1958526|Fougères
26691822|48.7301580|2.2766735|Massy
26691823|44.5611978|6.0820018|Gap
26691824|49.9246182|1.0791444|Dieppe
26691825|46.6740455|4.3631681|Montceau-les-Mines
26691826|43.5439153|6.9359135|Mandelieu-la-Napoule
26691827|49.0268903|1.1510164|Évreux
26691830|48.9898588|2.1661620|Herblay-sur-Seine
26691832|50.2988884|3.3909158|Douchy-les-Mines
26691834|43.2130358|2.3491069|Carcassonne
26691836|48.9229416|2.1868998|Houilles
26691837|48.8091528|2.5732616|Le Plessis-Trévise
26691840|43.4014434|3.6959771|Sète
26691841|44.5180226|3.4991057|Mende
26691842|50.9488000|1.8746800|Calais
26691845|43.6690101|7.1906969|Saint-Laurent-du-Var
26691846|47.1905456|-1.5695287|Rezé
26691847|50.4517470|3.5899406|Condé-sur-l'Escaut
26691849|48.9921015|1.7353686|Limay
26691851|49.1515848|6.1519224|Woippy
26691852|43.3134787|3.4771629|Agde
26691854|47.8690062|-3.5516222|Quimperlé
26691855|47.9098024|1.8717431|Saint-Jean-de-la-Ruelle
26691856|48.8953328|2.2561602|Courbevoie
26691858|48.9173350|2.5298854|Livry-Gargan
26691860|44.1371311|4.8078783|Orange
26691861|49.4300997|2.0823355|Beauvais
26691862|48.7166545|1.3650922|Vernouillet
26691863|45.7754498|4.7785644|Écully
26691864|45.6754622|6.3925417|Albertville
26691867|49.2361978|2.1355087|Méru
26691869|48.9254221|2.2940122|Gennevilliers
26691870|50.4464000|2.7198900|Bully-les-Mines
26691871|49.0192178|2.0910817|Éragny-sur-Oise
26691873|48.9025946|6.0547691|Pont-à-Mousson
26691875|50.7029000|3.1368900|Mouvaux
26691876|48.7790592|2.2886619|Sceaux
26691877|48.4489382|1.4580047|Mainvilliers
26691878|47.6197251|6.1545239|Vesoul
26691879|48.9267236|2.3896123|La Courneuve
26691880|49.0425610|3.9528655|Épernay
26691881|48.9437694|2.0341747|Carrières-sous-Poissy
26691882|43.7578000|1.9972300|Graulhet
26691883|48.8830565|2.4040111|Le Pré-Saint-Gervais
26691884|44.1604810|4.6235831|Bagnols-sur-Cèze
26691885|48.5824932|-3.8331972|Morlaix
26691888|47.9990047|2.7364119|Montargis
26691893|43.1077682|0.7247218|Saint-Gaudens
26691894|48.8710147|2.2252883|Suresnes
26691895|46.9510313|4.2989478|Autun
26691897|43.4758249|5.1673492|Berre-l'Étang
26691898|45.9584309|5.3595099|Ambérieu-en-Bugey
26691899|45.0459739|3.8855537|Le Puy-en-Velay
26691900|45.7157000|4.8027100|Oullins
26691901|44.3516207|2.5728419|Rodez
26691902|44.7737872|-0.5595029|Villenave-d'Ornon
26691903|45.5432973|3.2502213|Issoire
26691904|44.6338602|-1.0845304|Gujan-Mestras
26691906|49.3043497|6.1041352|Fameck
26691907|49.2561311|2.4342569|Montataire
26691909|48.8262055|2.5406696|Villiers-sur-Marne
26691914|47.7441969|7.3968786|Rixheim
26691916|45.6977109|4.8855966|Vénissieux
26691919|45.1790768|5.6899617|Seyssinet-Pariset
26691920|47.9309156|1.9208883|Fleury-les-Aubrais
26691921|50.3579317|3.5234846|Valenciennes
26691922|50.6093554|2.9864421|Haubourdin
26691923|48.9959113|2.1989225|Montigny-lès-Cormeilles
26691924|48.9931578|1.9099280|Les Mureaux
26691925|48.7790514|2.3373021|L'Haÿ-les-Roses
26691926|49.4695338|1.0495889|Déville-lès-Rouen
26691928|45.5459946|2.3110597|Ussel
26691931|48.8086915|2.1883487|Chaville
26691933|44.2803882|4.7484092|Bollène
26691934|50.4821963|2.5461922|Bruay-la-Buissière
26691935|48.9703664|2.2840639|Saint-Gratien
26691936|44.7352708|4.5986733|Privas
26691937|48.8992679|2.5660399|Montfermeil
26691938|48.8176111|2.4420702|Saint-Maurice
26691939|48.2784599|4.0507314|Saint-André-les-Vergers
26691940|43.9636595|4.7969224|Villeneuve-lès-Avignon
26691941|50.4291723|2.8319805|Lens
26691942|49.6425343|-1.6249565|Cherbourg
26691943|48.8051624|2.4197113|Alfortville
26691944|46.1085565|5.8259295|Valserhône
26691947|43.5761076|7.0191865|Le Cannet
26691950|49.0323168|2.4733628|Goussainville
26691953|50.7235038|3.1605714|Tourcoing
26691955|48.9479069|2.2481797|Argenteuil
26691956|43.6951468|5.5032671|Pertuis
26691959|50.6092082|3.0162523|Loos
26691961|46.7227062|2.5046503|Saint-Amand-Montrond
26691964|47.1793010|-1.6233691|Bouguenais
26691968|45.6965347|4.9441635|Saint-Priest
26691970|48.9409016|2.1585037|Sartrouville
26691971|43.1007714|5.8788948|La Seyne-sur-Mer
26691972|44.9528222|4.8953847|Bourg-lès-Valence
26691973|46.5664766|3.3550826|Yzeure
26691974|48.7018823|2.1345290|Gif-sur-Yvette
26691975|49.4068986|1.0507926|Le Grand-Quevilly
26691976|48.9759637|2.1998877|Cormeilles-en-Parisis
26691977|46.7888997|4.8529605|Chalon-sur-Saône
26691978|48.6407872|2.3259129|Sainte-Geneviève-des-Bois
26691979|46.6481266|-0.2472687|Parthenay
26691980|48.4049375|2.7015872|Fontainebleau
26691981|43.8757936|5.3970648|Apt
26691982|48.8388009|2.4917292|Nogent-sur-Marne
26691983|49.1043397|6.7071754|Saint-Avold
26691985|48.7643664|2.3910240|Thiais
26691990|44.8958887|-0.7170764|Saint-Médard-en-Jalles
26691992|48.8490721|2.4749347|Fontenay-sous-Bois
26691994|50.2910480|2.7772211|Arras
26691995|43.8911318|-0.5009720|Mont-de-Marsan
26691996|44.8056150|-0.6308396|Pessac
26691997|48.8137759|2.5107384|Champigny-sur-Marne
26691998|50.4205435|2.8591238|Sallaumines
